oblast,city,district,type,area,price,price_sqm,floor,total_floors,is_ground,is_top,is_middle,construction,изложение,elevator,access_control,parking,ac,furnished,тец,act_16,is_renovated,is_bds,is_lux,seller_type,building_age,building_era
Пазарджик област,с.Церово,няма,house,152.0,41990.0,276.25,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,1 room,38.0,42635.0,1121.9736842105262,1,6,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,1 room,40.0,44000.0,1100.0,2,3,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,land/plot,888.0,44500.0,50.112612612612615,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,1 room,45.0,44800.0,995.5555555555555,3,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,1 room,45.0,44800.0,995.5555555555555,2,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,с.Симеоновец,няма,house,110.0,44990.0,409.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Батак,Център,other,141.0,45000.0,319.1489361702128,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Батак,Център,house,141.0,45000.0,319.1489361702128,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Стрелча,Център,house,48.0,45000.0,937.5,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,land/plot,890.0,45000.0,50.561797752808985,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Пещера,Център,land/plot,345.0,45000.0,130.43478260869566,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,other,20.0,45100.0,2255.0,1,5,1,0,0,друго,неизвестно,,,,,,,,,,1.0,1,20,среден
Пазарджик област,гр.Велинград,Център,1 room,48.0,47580.0,991.25,3,3,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,2 room,54.0,48600.0,900.0,1,4,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,с.Ляхово,няма,house,73.0,49000.0,671.2328767123288,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,1 room,50.0,49500.0,990.0,3,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,гр.Велинград,Център,2 room,45.0,49969.0,1110.4222222222222,1,6,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Пазарджик област,с.Пищигово,няма,house,110.0,49999.0,454.53636363636366,1,3,1,0,0,друго,север,,,,,,,,,,,1,20,среден
Пазарджик област,с.Бошуля,няма,other,296.0,50000.0,168.9189189189189,1,1,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Пазарджик област,гр.Пещера,Център,land/plot,572.0,50000.0,87.41258741258741,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Кайлъка,villa,116.0,25000.0,215.51724137931035,0,1,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 4,villa,30.0,25000.0,833.3333333333334,0,1,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 2,garage/parking,23.0,26900.0,1169.5652173913043,2,2,0,1,0,друго,неизвестно,,,1.0,,,,,1.0,,,1,20,среден
Плевен област,гр. Плевен,9-Ти Квартал,garage/parking,18.0,30000.0,1666.6666666666667,1,5,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Център,garage/parking,20.0,30000.0,1500.0,1,5,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Център,house,175.0,35500.0,202.85714285714286,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 2,land/plot,496.0,39680.0,80.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,2,20,среден
Плевен област,гр. Плевен,Дружба 3,1 room,39.0,45500.0,1166.6666666666667,4,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Мара Денчева,1 room,31.0,52000.0,1677.4193548387098,7,8,0,0,1,друго,неизвестно,1.0,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Център,1 room,35.0,54500.0,1557.142857142857,3,11,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Център,1 room,35.0,56000.0,1600.0,4,11,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 2,land/plot,939.0,56340.0,60.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 4,2 room,57.0,57400.0,1007.0175438596491,5,5,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Сторгозия,2 room,57.0,58000.0,1017.5438596491229,8,8,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Идеален Център,1 room,48.0,62036.0,1292.4166666666667,3,11,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,1 room,44.0,62116.0,1411.7272727272727,2,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,1 room,44.0,62118.0,1411.7727272727273,2,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,1 room,44.0,63003.0,1431.8863636363637,3,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,1 room,44.0,63003.0,1431.8863636363637,5,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,1 room,44.0,63003.0,1431.8863636363637,4,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,1 room,44.0,63005.0,1431.9318181818182,5,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,1 room,44.0,63005.0,1431.9318181818182,5,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,1 room,44.0,63005.0,1431.9318181818182,4,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 2,land/plot,950.0,66500.0,70.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Сторгозия,2 room,54.0,67550.0,1250.9259259259259,4,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Сторгозия,2 room,53.0,68328.0,1289.2075471698113,4,5,0,0,1,друго,неизвестно,,,,,,,1.0,,,,2,1,нов
Плевен област,гр. Плевен,Дружба 1,2 room,59.0,69500.0,1177.9661016949153,3,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Сторгозия,2 room,58.0,70500.0,1215.5172413793102,3,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,59.0,71052.0,1204.2711864406779,2,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,68.0,71495.0,1051.3970588235295,1,8,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,68.0,72856.0,1071.4117647058824,2,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Сторгозия,1 room,46.0,73000.0,1586.9565217391305,2,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Вми,2 room,56.0,73359.0,1309.982142857143,5,5,0,1,0,друго,неизвестно,,,,,,,,,,,2,3,нов
Плевен област,гр. Плевен,Дружба 1,2 room,62.0,73800.0,1190.3225806451612,1,5,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Център,2 room,55.0,74115.0,1347.5454545454545,8,11,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,71.0,74172.0,1044.6760563380283,1,8,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,2 room,60.0,74775.0,1246.25,5,5,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,68.0,74899.0,1101.4558823529412,3,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Сторгозия,2 room,64.0,75000.0,1171.875,3,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Център,house,199.0,75000.0,376.88442211055275,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,72.0,75988.0,1055.388888888889,1,8,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,72.0,75988.0,1055.388888888889,1,8,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,72.0,75988.0,1055.388888888889,2,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Идеален Център,2 room,59.0,76674.0,1299.5593220338983,3,11,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,72.0,77436.0,1075.5,3,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,71.0,77704.0,1094.4225352112676,2,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Градска Част,2 room,65.0,78288.0,1204.4307692307693,1,5,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,68.0,78304.0,1151.5294117647059,4,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,71.0,79117.0,1114.3239436619717,3,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,72.0,79607.0,1105.6527777777778,2,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 1,2 room,72.0,79607.0,1105.6527777777778,4,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Плевен област,гр. Плевен,Дружба 4,3 room,86.0,80000.0,930.2325581395348,6,7,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
